id,airport_ref,airport_ident,length_ft,width_ft,surface,lighted,closed,le_ident,le_latitude_deg,le_longitude_deg,le_elevation_ft,le_heading_degT,le_displaced_threshold_ft,he_ident,he_latitude_deg,he_longitude_deg,he_elevation_ft,he_heading_degT,he_displaced_threshold_ft
241172,3582,KHLN,4644,75,ASP,1,0,5,466.056,-111.997,3877,66,,23,466.107,-111.981,3820,246,
241173,3582,KHLN,9000,150,ASP,1,0,9,466.084,-111.998,3864,103,,27,46.603,-111.963,3845,283,
241174,3582,KHLN,2989,75,ASP,1,0,16,466.122,-111.981,3811,179.3,,34,46.604,-111.981,3862,359.3,
243524,3583,KHLR,3803,144,ASP,1,0,16,311.436,-977.161,916,163.5,560,34,311.335,-977.127,880,343.5,
243779,20063,KHLX,4204,75,ASP,1,0,1,367.604,-808.248,2693,10,,19,367.718,-808.223,2642,190,
245019,3584,KHMN,10575,300,PEM,1,0,4,328.468,-106.133,4056,47.8,,22,328.663,-106.107,4084,227.8,
245020,3584,KHMN,12800,150,PEM,1,0,7,328.462,-106.125,4051,79.5,,25,328.527,-106.083,4093,259.5,
245021,3584,KHMN,12131,150,PEM,1,0,16,328.666,-106.108,4083,167.8,,34,32.834,-106.099,4049,347.8,
244821,20064,KHMT,2045,25,ASP,0,0,4,337.339,-117.025,1506,63.8,,22,337.364,-117.019,1510,243.8,
244822,20064,KHMT,4314,100,ASP,1,0,5,337.307,-117.029,1499,62.8,,23,337.361,-117.017,1508,242.8,
240556,20065,KHMY,2005,75,ASP,1,0,17,350.291,-972.316,1092,175.8,,35,350.236,-972.317,1090,355.8,
242307,20066,KHMZ,5005,75,ASP,1,0,14,400.903,-785.206,1156,127.6,,32,400.819,-785.064,1161,307.6,
240993,20067,KHNB,5000,75,ASP,1,0,9,382.491,-869.624,513,91,,27,38.249,-86.945,528,271,
242669,20068,KHND,5001,75,ASP,1,0,17L,359.808,-115.133,2406,180,,35R,359.672,-115.133,2475,360,
242668,20068,KHND,6501,100,ASP,1,0,17R,359.808,-115.135,2402,180.7,,35L,359.631,-115.136,2492,0.7,
241593,20069,KHNR,1700,120,GRS,0,0,3,415.818,-953.404,,37.4,,21,415.855,-953.367,,217.4,
241594,20069,KHNR,4100,75,ASP,1,0,15,41.59,-953.428,1231,156.3,,33,415.797,-953.368,1194,336.3,
245469,20070,KHNZ,5003,100,ASP,1,0,6,363.573,-785.358,525,51.2,200,24,363.659,-785.226,507,231.2,
244449,20071,KHOB,7398,150,ASP,1,0,3,326.787,-103.226,3652,45.1,,21,32.693,-103.209,3646,225.1,
244450,20071,KHOB,6002,150,ASP,1,0,12,326.939,-103.221,3661,135.1,,30,326.822,-103.208,3638,315.1,
244451,20071,KHOB,4998,100,ASP,0,0,17,326.962,-103.221,3661,180.1,492,35,326.824,-103.221,3650,0.1,
241350,20072,KHOC,3520,75,ASP,1,0,5,391.856,-835.435,977,49,,23,391.919,-835.341,931,229,
240466,20073,KHOE,4000,75,ASP,1,0,14,310.598,-827.786,185,135,,32,31.052,-827.697,182,315,
240960,3585,KHON,7201,100,CON,1,0,12,443.924,-982.414,1288,128.1,,30,443.802,-982.197,1283,308.1,
240961,3585,KHON,5000,75,CON,1,0,17,443.904,-982.257,1282,179.6,,35,443.767,-982.255,1284,359.6,
241319,3586,KHOP,11800,200,ASP,1,0,5,366.612,-875.051,573,44.2,895,23,366.845,-87.477,573,224.2,
241320,3586,KHOP,4500,150,ASP,0,0,18,366.772,-874.964,563,179.1,,36,366.648,-874.961,557,359.1,
242200,3587,KHOT,6595,150,ASP,1,0,5,34.473,-931.063,501,54.1,,23,344.836,-930.885,536,234.2,490
242201,3587,KHOT,4099,150,ASP,1,0,13,344.815,-930.992,520,134.4,,31,344.737,-930.895,505,314.4,
242042,3588,KHOU,7602,150,CON,1,0,4,296.391,-952.853,42,44,,22,296.542,-952.687,39,224,
242044,3588,KHOU,5148,100,CON,1,0,12L,296.526,-952.839,45,133.9,,30R,296.428,-952.722,40,313.9,
242043,3588,KHOU,7602,150,ASP,1,0,12R,296.509,-952.855,46,133.9,1034,30L,296.364,-952.683,42,313.9,200
242045,3588,KHOU,6000,150,PEM,1,0,17,296.524,-952.847,45,178.9,,35,296.359,-952.843,43,358.9,
242305,3589,KHPN,4451,150,ASP,1,0,11,410.671,-737.158,398,102,,29,410.644,-73.7,387,282,1297
242306,3589,KHPN,6548,150,ASP,1,0,16,410.756,-737.133,439,150,,34,41.06,-737.014,380,330,
244659,20074,KHPT,4018,75,CON,1,0,17,427.292,-932.263,1176,180.4,,35,427.182,-932.264,1158,0.4,
244899,20075,KHPY,4334,50,ASP,1,0,14,297.908,-949.568,34,142.7,317,32,297.813,-949.485,27,322.7,330
245213,20076,KHQG,5000,75,CON,1,0,2,371.555,-101.375,3133,25,,20,37.168,-101.367,3128,205,
245214,20076,KHQG,2626,35,ASP,0,0,13,371.681,-101.373,3132,135.2,,31,37.163,-101.367,3126,315.2,200
242817,3590,KHQM,5000,150,ASP,1,0,6,46.97,-123.946,18,80,,24,469.724,-123.927,15,260,
242536,20077,KHQU,5200,100,ASP,1,0,10,33.53,-82.525,452,93,,28,335.294,-825.079,498,273,200
241988,20078,KHQZ,5999,100,CON,1,0,17,327.552,-965.303,446,181,,35,327.387,-965.306,442,1,
245677,20079,KHRI,4500,75,ASP,1,0,5,458.254,-119.267,641,62,,23,458.311,-119.251,638,242,
243288,20080,KHRJ,4300,75,ASP,1,0,5,353.749,-787.376,189,40,,23,353.839,-787.284,198,220,50
241974,3591,KHRL,7257,150,ASP,1,0,13,262.332,-97.664,34,135.6,,31,262.189,-976.485,36,315.6,
241976,3591,KHRL,5949,150,ASP,1,0,17L,26.234,-976.487,34,180.6,,35R,262.176,-976.489,35,0.6,190
241975,3591,KHRL,8301,150,ASP,1,0,17R,262.404,-976.586,34,180.6,,35L,262.176,-976.589,36,0.6,
240567,3592,KHRO,6161,150,ASP,1,0,18,362.699,-931.537,1363,186,,36,362.531,-931.557,1351,6,
241197,20081,KHRT,9600,150,CON,1,0,18,304.421,-866.899,33,176,,36,304.158,-866.877,35,356,
242388,20082,KHRU,4184,75,ASP,1,0,17,38.689,-96.808,1480,180,,35,386.775,-96.808,1480,360,
245106,20083,KHRX,6100,100,CONC,1,0,2,34.855,-102.329,3786,29,,20,348.701,-102.319,3786,209,
245107,20083,KHRX,3880,135,GRS,0,0,14,34.862,-102.331,3783,151.2,,32,348.528,-102.325,3783,331.2,
243775,20084,KHSA,8500,150,ASP,1,0,18,303.795,-894.546,23,180,,36,303.561,-894.547,13,360,
244063,20085,KHSB,5013,75,ASP,1,0,6,37.809,-885.595,387,63.2,,24,378.152,-885.439,396,243.2,
244064,20085,KHSB,2764,75,ASP,1,0,14,378.127,-885.506,387,141,,32,378.068,-885.446,382,321,
245505,20086,KHSD,5000,100,CON,1,0,17,356.087,-977.065,1153,178,,35,35.595,-977.059,1193,358,
241458,20087,KHSE,3000,75,ASP,0,0,7,352.305,-75.622,10,56.6,,25,352.351,-756.136,17,236.6,
239684,20088,KHSI,4501,75,CON,1,0,4,405.989,-984.338,1939,46.6,,22,406.074,-98.422,1948,226.6,
239685,20088,KHSI,6451,100,CON,1,0,14,406.144,-984.337,1961,150.4,,32,40.599,-984.221,1940,330.4,950
240204,20089,KHSP,5600,100,ASP,1,0,7,379.475,-798.422,3790,59,,25,379.554,-798.256,3763,239,
244956,20090,KHSR,4505,100,ASP,1,0,1,433.634,-103.392,3148,21.6,,19,433.749,-103.386,3140,201.6,
244957,20090,KHSR,3950,250,GRS,0,0,6,433.659,-103.394,3145,76,,24,433.685,-103.38,3141,256,
244996,3593,KHST,11201,300,CON,1,0,5,254.785,-803.964,6,49.3,,23,254.986,-803.707,6,229.3,
245702,3594,KHSV,10006,150,ASP,1,0,18L,346.531,-867.655,609,181,,36R,346.256,-86.766,589,1,206
245701,3594,KHSV,12600,150,ASP,1,0,18R,346.528,-867.821,628,181,,36L,346.182,-867.828,611,1,
243571,20091,KHTH,6000,100,ASP,1,0,10,385.476,-118.643,4176,116,,28,385.403,-118.624,4214,296,
243572,20091,KHTH,3500,130,GRE,0,0,15,385.515,-118.632,4156,164,,33,385.423,-118.629,4210,344,
243349,20092,KHTL,4000,75,ASP,1,0,9,443.612,-846.762,1149,88.8,,27,443.614,-84.661,1145,268.8,
243350,20092,KHTL,2200,100,GRS,0,0,18,443.603,-846.778,1149,180,200,36,443.542,-846.778,1146,360,200
243479,20093,KHTO,4255,100,ASP,1,0,10,409.589,-722.603,55,88.9,,28,409.591,-722.449,31,268.9,
243480,20093,KHTO,2223,75,ASP,0,0,16,409.629,-722.517,42,149.2,57,34,409.576,-722.476,30,329.2,106
241266,3595,KHTS,3007,60,ASP,1,1,3,383.594,-825.567,828,22.4,,21,383.671,-825.527,827,202.4,
241267,3595,KHTS,6509,150,ASP,1,0,12,383.717,-825.701,827,112.4,,30,383.648,-82.549,828,292.4,
244091,20094,KHTW,3001,70,ASP,1,0,8,384.184,-825.009,568,81,173,26,384.198,-824.899,568,261,
240861,3596,KHUA,7300,150,ASP,1,0,17,346.885,-86.687,685,169,,35,346.688,-866.826,655,349,
242412,3597,KHUF,9020,150,ASP,1,0,5,394.405,-873.232,572,47,,23,394.573,-872.997,583,227,
242413,3597,KHUF,7200,150,PEM,1,0,14,394.597,-873.104,568,134.9,,32,394.458,-872.924,589,314.9,
242414,3597,KHUF,4001,150,PEM,1,0,18,394.604,-873.099,569,179.9,,36,394.494,-873.099,574,359.9,
241216,20095,KHUL,5000,150,ASP,0,1,1,461.175,-677.915,493,351.9,,19,461.311,-677.942,478,171.9,
241217,20095,KHUL,5001,150,ASP,1,0,5,461.172,-677.972,481,31.1,,23,461.289,-677.869,489,211.1,
241505,20096,KHUM,4999,200,CON,1,0,12,295.709,-906.669,6,125.5,,30,295.629,-906.541,9,305.5,
241506,20096,KHUM,6508,150,CON,0,1,18,29.575,-906.603,8,179,,36,295.571,-906.604,6,359,
241534,3598,KHUT,6000,100,PEM,1,0,4,380.585,-978.637,1516,42.4,400,22,380.707,-978.496,1543,222.4,
241535,3598,KHUT,7004,100,ASP,1,0,13,380.742,-978.711,1525,138.3,,31,380.599,-978.549,1515,318.3,
241536,3598,KHUT,4252,75,ASP,1,0,17,380.701,-978.628,1523,177.3,,35,380.584,-978.621,1517,357.3,800
245417,20097,KHVC,5502,100,ASP,1,0,8,368.554,-874.643,537,77.8,,26,368.586,-874.459,564,257.8,
240766,20098,KHVE,5675,75,ASP,1,0,8,384.186,-110.716,4444,93.1,600,26,384.178,-110.696,4444,273.1,600
240767,20098,KHVE,5000,120,GRS,0,0,17,384.317,-110.703,4444,185.2,,35,384.181,-110.704,4444,5.2,
246005,3599,KHVN,5600,150,ASP,1,0,2,412.561,-728.882,6,3,,20,412.714,-728.872,9,183,353
246006,3599,KHVN,3626,100,ASP,1,0,14,412.671,-728.903,5,130,361,32,412.605,-728.804,5,310,300
242424,20099,KHVR,3699,60,ASP,1,0,3,485.379,-109.768,2588,44.9,,21,485.451,-109.757,2581,224.9,
242425,20099,KHVR,5205,100,ASPH-F,1,0,8,48.544,-109.773,2581,90,,26,48.544,-109.751,2580,270,
242605,20100,KHVS,5000,75,ASP,1,0,3,343.967,-801.224,342,22.4,,21,344.094,-801.161,363,202.4,
245013,20101,KHWD,3107,75,ASP,1,0,10L,376.625,-122.127,28,120,,28R,376.582,-122.118,37,300,
245012,20101,KHWD,5694,150,ASP,1,0,10R,37.662,-122.13,29,119.8,816,28L,376.543,-122.113,50,299.8,676
240745,20102,KHWO,3240,100,ASP,0,0,10L,260.023,-802.448,7,100,182,28R,260.022,-802.349,7,280,60
240744,20102,KHWO,3255,100,ASP,1,0,10R,259.982,-802.442,8,100,255,28L,259.982,-802.343,8,280,210
240747,20102,KHWO,3260,100,ASP,1,0,19L,260.065,-802.396,7,190,110,1R,259.975,-802.397,7,10,185
240746,20102,KHWO,3350,100,ASP,1,0,19R,26.007,-80.244,7,190,350,1L,259.978,-802.441,7,10,350
241667,20103,KHWQ,4200,60,ASP,1,0,8,464.547,-109.863,,96,,26,464.536,-109.847,,276,
240472,20104,KHWV,4200,100,ASP,1,0,6,408.216,-728.729,70,45,,24,408.298,-728.622,81,225,
240473,20104,KHWV,4224,150,PEM,1,0,15,408.223,-728.717,69,135,,33,408.142,-728.609,60,315,
247268,21359,KHWY,5000,100,ASPH-G,0,0,15,385.914,-777.164,313,139,,33,385.811,-777.049,336,319,
241288,20105,KHXD,4300,100,ASP,1,0,3,322.191,-807.005,19,26.1,300,21,322.297,-806.944,13,206.1,273
245449,20106,KHXF,3001,75,ASP,1,0,11,433.506,-883.967,1051,110.3,,29,433.477,-883.861,1046,290.3,
245450,20106,KHXF,2250,215,GRS,0,0,18,433.525,-883.904,1065,178,,36,433.464,-883.912,,358,
246020,3600,KHYA,5425,150,ASP,1,0,6,416.646,-702.828,45,49.7,406,24,416.742,-702.676,39,229.7,
246021,3600,KHYA,5252,150,ASP,1,0,15,416.748,-702.919,54,139.9,,33,416.638,-702.795,44,319.9,150
245997,20107,KHYI,6330,100,ASP,1,0,8,298.918,-978.771,588,87.8,,26,298.925,-978.571,580,267.8,
245998,20107,KHYI,5603,150,ASP,1,0,13,29.897,-97.87,593,132.9,,31,298.866,-978.571,574,312.9,
245999,20107,KHYI,5213,100,ASP,1,0,17,299.017,-978.577,594,177.9,,35,298.874,-978.571,574,357.9,
242791,20108,KHYR,5003,100,ASP,1,0,2,460.196,-914.484,1209,24.7,,20,460.321,-914.401,1216,204.7,
242792,20108,KHYR,1240,120,GRS,0,0,16,460.254,-914.452,1210,160,,34,460.222,-914.436,1211,340,
245005,20109,KHYS,4500,75,CON,1,0,4,388.353,-992.781,1980,48,,22,388.436,-992.664,1992,228,
245006,20109,KHYS,6500,100,ASP,1,0,16,388.528,-992.763,1998,167.4,,34,388.354,-992.713,1983,347.4,
242415,20110,KHYW,4400,75,ASP,1,0,4,338.233,-79.126,33,31.8,,22,338.336,-791.184,34,211.8,
243711,20111,KHYX,2951,60,ASP,1,0,5,434.296,-838.659,599,44,120,23,434.353,-838.583,597,224,130
243712,20111,KHYX,5000,100,ASP,1,0,9,434.339,-838.719,599,90,,27,434.339,-838.531,598,270,
242816,20112,KHZD,5500,100,ASP,1,0,1,360.832,-884.649,496,12.2,,19,36.098,-88.461,496,192.2,
240591,20113,KHZE,5000,75,ASP,1,0,14,472.958,-101.585,1786,152.3,,32,472.836,-101.576,1813,332.3,
240739,20114,KHZL,4898,100,ASP,1,0,10,409.873,-760.037,1596,94.1,,28,409.863,-75.986,1596,274.1,
245892,20115,KHZR,5002,75,ASP,1,0,18,307.252,-914.781,39,184.3,,36,307.115,-914.793,32,4.3,
240209,20116,KHZX,3397,75,ASP,1,0,14,466.224,-933.142,1228,140,,32,466.152,-933.055,1226,320,
240008,20117,KHZY,5197,100,ASP,1,0,8,417.766,-807.048,907,78.6,,26,417.794,-806.862,923,258.6,
241686,20118,KI06,4000,50,ASP,0,1,17,345.689,-101.777,,180,,35,345.581,-101.777,,360,
241687,20118,KI06,4900,60,ASP,1,0,18,345.733,-101.78,3488,193.5,,36,345.603,-101.783,3503,13.5,
246009,20119,KI10,3811,65,ASP,1,0,5,39.797,-815.407,876,40.5,,23,398.049,-815.319,879,220.5,413
243842,20120,KI12,2981,50,ASP,0,0,5,402.366,-841.552,1034,40,,23,402.429,-841.483,1040,220,
243843,20120,KI12,4785,75,ASP,1,0,10,402.429,-841.589,1038,94.2,480,28,40.242,-841.418,1043,274.2,
244612,20121,KI16,3701,60,ASP,1,0,8,375.987,-815.652,1724,70,,26,376.022,-815.533,1783,250,590
240959,20122,KI17,3997,75,ASP,1,0,8,401.633,-843.154,993,75.5,,26,401.661,-843.015,985,255.5,
245666,20123,KI18,4001,75,ASP,1,0,4,38.925,-81.823,738,29.6,,22,389.345,-81.816,758,209.6,
245361,20125,KI22,3977,50,ASP,1,0,7,401.672,-849.337,1115,72.7,,25,401.705,-849.202,1117,252.7,194
245362,20125,KI22,1960,105,GRS,0,0,9,401.692,-849.267,1119,91.9,,27,401.691,-849.196,1118,271.9,302
244075,20126,KI23,5097,75,ASP,1,0,5,395.646,-834.256,978,34,,23,395.762,-834.155,976,214,
245438,20127,KI34,3433,40,ASP,1,0,18,393.316,-855.226,912,179.5,400,36,393.222,-855.225,905,359.5,100
240085,20128,KI35,3460,75,ASP,0,0,8,368.582,-833.642,1524,76,,26,368.605,-833.527,1564,256,
243989,20129,KI39,4500,100,ASP,1,0,18,37.637,-843.331,966,174.6,90,36,376.247,-843.316,1000,354.6,
244084,20130,KI40,4099,75,ASP,1,0,4,403.047,-818.578,972,37.4,,22,403.136,-818.489,978,217.4,
241968,20131,KI43,5201,75,ASP,1,0,1,389.742,-825.787,722,5,331,19,389.885,-82.577,726,185,
245272,20132,KI50,3000,70,ASP,0,0,6,37.848,-838.502,,59,220,24,378.522,-838.413,,239,
242078,20133,KI53,3000,60,ASP,0,0,1,373.054,-850.594,,6,,19,373.136,-850.583,,186,
240504,20134,KI54,3405,110,GRS,1,0,9,40.02,-838.353,,90,340,27,40.02,-838.225,,270,900
243404,20135,KI58,6252,75,ASP,1,0,1,34.923,-104.645,4774,21.4,,19,34.939,-104.638,4790,201.4,
243405,20135,KI58,4408,60,ASP,1,0,8,349.392,-104.653,4765,88.7,,26,349.394,-104.638,4783,268.7,118
242735,20136,KI63,5905,75,ASP,1,0,18,399.935,-90.804,,180,,36,399.773,-908.043,715,360,
243938,20137,KI64,3800,55,ASP,1,0,3,412.883,-823.734,,23,,21,412.979,-82.368,,203,130
242379,20138,KI66,3578,65,ASP,1,0,3,394.989,-838.658,1028,28,,21,395.076,-838.598,,208,
244067,20139,KI67,3043,60,ASP,1,0,1,392.548,-847.743,580,0.3,309,19,392.631,-847.743,582,180.3,220
244068,20139,KI67,1770,100,GRS,0,1,9,392.567,-847.808,,90,,27,392.567,-847.744,,270,
243057,20140,KI68,4502,65,ASP,1,0,1,39.456,-842.524,883,4,630,19,394.683,-842.513,898,184,410
244412,20141,KI69,3568,75,ASP,1,0,4,390.753,-842.131,844,37,398,22,390.823,-842.065,813,217,
245792,20142,KI71,3500,65,ASPH-G,1,0,12,396.566,-818.086,1000,120,350,30,396.518,-817.978,1000,300,
239973,20143,KI73,3500,65,ASP,1,0,8,396.826,-842.492,720,91,558,26,396.825,-842.368,720,271,136
243339,20144,KI74,4400,100,ASP,1,0,2,401.269,-837.558,1057,17.9,,20,401.384,-83.751,1067,197.9,
244243,20145,KI75,4000,75,CON,1,0,18,410.578,-936.897,1110,179,,36,410.469,-936.894,1110,359,
243268,20146,KI76,4001,60,ASP,1,0,1,407.809,-861.469,769,4.6,,19,407.918,-861.458,779,184.6,
245104,20147,KI86,3498,75,ASP,1,0,8,396.901,-822.037,1051,72.1,,26,396.931,-821.919,1041,252.1,
243501,20148,KI93,3500,75,ASP,1,0,9,377.852,-86.448,,91,,27,37.785,-864.359,,271,
241800,20149,KI95,4201,75,ASP,1,0,4,406.063,-836.484,1023,39.7,,22,406.152,-836.387,1003,219.7,
244667,3601,KIAB,12000,200,CON,1,0,01L,376.073,-972.735,1337,13,,19R,376.395,-972.645,1371,193,
244666,3601,KIAB,12000,300,PEM,1,0,01R,376.068,-972.707,1336,13,,19L,37.639,-972.618,1364,193,
250849,3602,KIAD,11501,150,CONC-G,0,0,01C,389.391,-774.598,286,1,,19C,389.706,-774.593,269,181,
243968,3602,KIAD,11501,150,CON,1,0,01L,389.391,-774.598,286,0.6,,19R,389.706,-774.593,269,180.6,
243967,3602,KIAD,11500,150,CON,1,0,01R,389.238,-774.364,312,0.7,,19L,389.553,-77.436,293,180.7,
243969,3602,KIAD,10501,150,CON,1,0,12,389.438,-774.904,310,110.6,,30,389.336,-774.559,288,290.6,
242796,3603,KIAG,5189,150,ASP,1,0,6,43.101,-789.469,583,50,,24,431.101,-78.932,589,230,
242798,3603,KIAG,9829,150,PEM,1,0,10L,431.095,-789.688,585,90,700,28R,431.095,-78.932,588,270,
242797,3603,KIAG,3973,75,ASP,1,0,10R,431.043,-78.952,583,89,,28L,431.043,-789.371,584,269,
241822,3604,KIAH,9000,150,CON,1,0,08L,300.072,-953.588,92,89.9,,26R,300.072,-953.304,95,269.9,
241821,3604,KIAH,9402,150,CON,1,0,08R,299.934,-95.355,95,89.9,,26L,299.934,-953.253,92,269.9,
241823,3604,KIAH,10000,150,ASP,1,0,9,299.776,-953.341,91,90,,27,299.776,-953.025,84,270,
241825,3604,KIAH,12001,150,CON,1,0,15L,299.879,-953.579,97,152,,33R,299.588,-95.34,86,332,
241824,3604,KIAH,9999,150,CON,1,0,15R,299.878,-953.614,95,152,,33L,299.635,-953.465,88,332,
255435,20150,KIB,10000,4000,WATER,0,0,N,,,,,,S,,,,,
245570,20151,KIBM,6199,75,CON,1,0,10,411.902,-103.688,4926,104.8,,28,411.859,-103.666,4900,284.8,
240500,20152,KICL,5000,75,CON,1,0,2,407.151,-950.306,994,24.4,,20,407.276,-950.232,991,204.4,
240501,20152,KICL,2425,255,GRS,0,0,13,407.252,-950.282,,141.4,,31,40.72,-950.228,981,321.4,
242121,21056,KICR,2900,150,GRS,0,0,3,433.879,-998.467,,38,,21,433.941,-998.399,,218,
242122,21056,KICR,4500,75,CON,1,0,13,433.941,-998.473,2008,135,,31,433.854,-998.353,,315,
240444,3605,KICT,10301,150,CON,1,0,01L,37.635,-97.446,1313,20,,19R,376.616,-974.338,1330,200,
240443,3605,KICT,7301,150,CON,1,0,01R,376.428,-974.263,1321,20,,19L,376.616,-974.177,1320,200,
240445,3605,KICT,6301,150,CON,1,0,14,376.575,-974.401,1332,150,,32,376.426,-974.292,1322,330,
244842,3606,KIDA,9002,150,ASP,1,0,2,435.025,-112.085,4742,38,,20,43.522,-112.064,4731,218,
244843,3606,KIDA,4051,75,ASP,1,0,17,435.226,-112.062,4731,182,,35,435.115,-112.062,4731,2,
241473,20153,KIDG,3172,50,ASP,1,0,12,423.349,-954.499,1237,121.7,350,30,423.303,-954.399,1244,301.7,290
242835,20154,KIDI,4001,75,ASP,1,0,10,406.328,-791.127,1360,96.3,,28,406.316,-790.984,1405,276.3,
242051,20155,KIDL,4500,75,CON,0,1,4,334.789,-906.841,,45,,22,334.877,-906.736,,225,
242052,20155,KIDL,4500,75,CON,0,1,13,334.877,-906.841,,135,,31,334.789,-906.736,,315,
242053,20155,KIDL,6991,150,CON,1,0,17,334.954,-906.789,126,180,,35,334.761,-906.788,121,360,
240565,20156,KIDP,3402,60,ASP,1,0,4,37.157,-957.854,821,45.3,,22,371.636,-957.771,820,225.3,
240566,20156,KIDP,5501,100,ASP,1,0,17,371.647,-957.766,819,180,,35,371.496,-957.766,819,360,
242568,20157,KIEN,3003,50,ASP,0,0,6,430.236,-102.524,3278,76.9,,24,430.255,-102.513,3300,256.9,
242569,20157,KIEN,5000,60,ASP,1,0,12,430.256,-102.514,3298,129,,30,43.017,-102.499,3331,309,
243314,20158,KIER,4000,100,ASP,1,0,7,317.378,-931.074,115,76.4,,25,317.404,-930.949,117,256.4,
243315,20158,KIER,5003,150,ASP,1,0,17,317.397,-930.995,116,166.5,,35,317.263,-930.957,121,346.5,
242070,20159,KIFA,4001,75,ASP,1,0,13,424.747,-932.752,1127,135.3,,31,424.669,-932.647,1137,315.3,
244190,20160,KIFP,7520,150,ASP,1,0,16,351.677,-114.56,622,176.5,,34,351.471,-114.559,695,356.5,
240778,20161,KIGM,6826,150,ASP,1,0,3,352.515,-113.948,3409,44.9,,21,352.647,-113.932,3392,224.9,
240779,20161,KIGM,6725,150,ASP,0,1,8,352.514,-113.959,3384,90,,26,352.514,-113.936,3446,270,
240780,20161,KIGM,6725,75,ASP,1,0,17,352.701,-113.936,3358,180,,35,352.516,-113.936,3446,360,
245121,20162,KIGQ,3395,75,ASP,1,0,9,415.399,-875.379,615,90,,27,415.399,-875.255,617,270,
245122,20162,KIGQ,4002,75,ASP,1,0,18,415.362,-875.277,616,180,350,36,415.252,-875.277,619,360,
245519,20163,KIGX,4005,75,ASP,1,0,9,359.342,-790.726,512,81.9,,27,359.358,-790.592,492,261.9,511
244953,20164,KIIB,4000,75,CON,1,0,17,424.591,-919.477,963,179.4,,35,424.481,-919.475,978,359.4,
241355,20165,KIIY,4020,75,ASP,1,0,13,337.826,-828.212,645,126,,31,337.761,-828.105,640,306,
244894,20166,KIJD,4050,150,ASP,0,1,4,417.378,-721.833,,31.6,,22,417.472,-721.756,,211.6,
244895,20166,KIJD,4278,100,ASP,1,0,9,417.434,-721.852,240,74.3,261,27,417.466,-721.701,240,254.4,
244896,20166,KIJD,2797,75,ASP,0,0,18,417.463,-721.857,235,165,,36,417.389,-721.827,246,345,801
241567,20167,KIJX,4001,75,ASP,1,0,4,397.709,-902.431,617,45,,22,397.787,-90.233,618,225,
241568,20167,KIJX,5000,75,ASP,1,0,13,397.793,-902.447,617,135.3,,31,397.696,-902.322,621,315.3,
240586,20168,KIKG,5999,75,ASP,1,0,13,275.572,-980.369,131,140,,31,275.445,-98.025,125,320,
242948,3607,KIKK,5979,100,ASP,1,0,4,410.658,-878.548,625,38.1,,22,410.787,-878.414,629,218.1,
242949,3607,KIKK,4399,75,ASP,1,0,16,41.076,-878.463,622,161.1,,34,410.646,-878.411,618,341.1,
242404,20170,KIKV,4200,75,CON,1,0,4,416.889,-935.725,910,45,,22,41.697,-935.616,900,225,344
242405,20170,KIKV,5500,100,CON,1,0,18,416.977,-935.658,903,180,,36,416.826,-935.658,888,360,
245439,20171,KILE,5495,100,ASP,1,0,1,310.786,-97.689,844,16.8,844,19,310.931,-97.684,841,196.8,
245748,3608,KILG,7012,150,ASP,1,0,1,396.693,-756.038,79,5,,19,396.884,-756.016,62,185,
245749,3608,KILG,7181,150,ASP,1,0,9,396.781,-756.201,79,77.7,,27,396.823,-755.953,72,257.7,
245750,3608,KILG,4603,150,ASP,1,0,14,396.802,-756.167,75,131,,32,39.672,-756.043,74,311,
240009,20172,KILL,5700,100,ASP,1,0,10,451.179,-951.007,1118,108.6,,28,451.129,-950.798,1127,288.6,
240010,20172,KILL,3562,250,GRS,0,0,18,45.121,-950.857,1119,187.3,590,36,451.113,-950.874,1123,7.3,180
245583,3609,KILM,8016,200,CON,1,0,6,342.619,-779.103,21,48.4,,24,342.765,-778.905,20,228.4,
245584,3609,KILM,7004,150,ASP,1,0,17,342.812,-779.091,30,159.2,,35,342.632,-779.009,18,339.2,
242003,20173,KILN,10701,150,CON,1,0,04L,394.194,-838.093,1053,37.3,,22R,394.427,-837.863,1077,217.3,
242002,20173,KILN,9000,150,CON,1,0,04R,394.144,-83.795,1043,37.3,,22L,39.434,-837.757,1077,217.3,
244366,20174,KIML,3058,300,GRE,0,0,3,405.093,-101.623,3270,45.4,,21,405.152,-101.615,3275,225.4,
244367,20174,KIML,5022,100,CON,1,0,13,405.148,-101.626,3272,144,,31,405.037,-101.615,3264,324,
241663,20175,KIMM,5001,150,ASP,0,1,4,264.263,-814.049,33,36,,22,264.374,-813.958,33,216,
241664,20175,KIMM,5000,150,ASP,1,0,9,26.437,-814.054,35,88,,27,264.375,-813.902,33,268,
241665,20175,KIMM,5000,150,ASP,1,0,18,264.372,-814.052,36,178,,36,264.235,-814.047,33,358,990
244616,20176,KIMS,4400,75,ASP,1,0,3,387.547,-854.688,806,32,,21,38.765,-854.607,817,212,
239810,20177,KIMT,6500,150,ASP,1,0,1,458.105,-881.151,1132,7.7,,19,458.282,-881.117,1182,187.7,
239811,20177,KIMT,3812,75,ASP,1,0,13,458.202,-88.122,1124,132,,31,458.132,-881.109,1125,312,
242275,3610,KIND,11200,150,CON,1,0,05L,397.064,-863.208,738,44.5,,23R,397.283,-862.929,783,224.5,
